amount,time_hour,transaction_frequency,days_since_last,merchant_category,is_fraud,amount_log,is_night,high_frequency
36.563328435297365,21.474108752292363,3,7.897937063858423,5,0.0,3.6260282669020683,0,0
361.465493450255,22.0,15,1.1252263386511565,5,1.0,5.8929292792817725,1,1
33.43519918938111,14.48079423498422,4,3.162454676437697,5,0.0,3.539079273483521,0,0
40.20404515374513,4.167322277803926,2,2.435494288858333,5,0.0,3.71853643487914,1,0
17.90262082141199,22.148842558873433,6,7.154881541182479,3,0.0,2.939300580251682,1,0
16.071985741875235,17.487973861707452,7,1.1719838469984927,2,0.0,2.8374388593830435,0,0
39.27503541189623,15.988871921812775,9,2.638022862017755,4,0.0,3.695731808315196,0,0
70.43745737692917,11.450050260699953,9,3.469137833744762,5,0.0,4.268822344906441,0,0
51.58195008600443,14.26295064018915,4,0.39643355640625416,3,0.0,3.962372906594298,0,0
137.5418089144529,15.174989406695996,6,1.9047088977220084,4,0.0,4.93117214949242,0,0
21.170676724698144,10.92625793238603,2,0.047904439821806484,4,0.0,3.098770547505986,0,0
1177.1444414913203,2.0,18,1.320643735364768,1,1.0,7.071695972561816,1,1
121.14834675295005,13.792326564895756,3,0.33139042423835635,4,0.0,4.805236263047687,0,0
34.41194749736848,17.84245293001394,5,4.0799230421656745,5,0.0,3.5670492631251034,0,0
335.9782080761886,16.56911302668413,5,1.3689393111107466,2,0.0,5.820018263799176,0,0
127.87346789228131,18.13063006648805,4,2.359547960673097,2,0.0,4.858831053942743,0,0
18.834808803283202,11.209832230099542,2,0.5286605818513596,5,0.0,2.98743841455927,0,0
8.219862551402466,16.86905417513286,5,1.4567700697656065,5,0.0,2.2213601298003827,0,0
209.5154769341188,11.992032159275182,7,2.1633280785750584,3,0.0,5.3495591750472755,0,0
2.0580421649504537,11.066299332731045,7,3.0102349078031185,1,0.0,1.1177748958194156,0,0
138.09608237564845,20.150205276137374,4,2.25145728839805,5,0.0,4.9351649344468616,0,0
21.67084355378382,13.288055168194619,5,0.26063666136290686,4,0.0,3.1210796739631883,0,0
3.621111573684224,17.129864087498696,4,0.4631576803405706,4,0.0,1.5306352765185725,0,0
165.37774897341833,18.118417445678773,6,0.009399344726226808,1,0.0,5.114260799334108,0,0
42.84799531268909,15.340504532294656,4,2.0491409745503635,2,0.0,3.7807290008447283,0,0
9.641101431927607,10.45714480080124,2,2.4580496095334574,2,0.0,2.364723996594185,0,0
34.49093912080505,8.399773851346481,2,0.053350097818960815,3,0.0,3.5692774278694497,0,0
39.99914802101498,16.51241187933482,6,6.029027559417453,5,0.0,3.7135512865131566,0,0
36.49215048235608,9.014638825516505,6,4.02312145830592,1,0.0,3.6241315905952733,0,0
22.97882267765736,14.905169068973745,4,0.9624356648863038,3,0.0,3.177171052383167,0,0
21.579202945019084,11.356635212989676,4,2.491906362332524,4,0.0,3.117029258940784,0,0
118.26935506050371,12.43331756198387,2,0.32057634206219443,4,0.0,4.7813844231851945,0,0
37.25998360792306,17.73131481636879,4,0.006072369877166745,3,0.0,3.644404535572994,0,0
35.0477588684342,13.240074306011687,7,0.9628137320928503,4,0.0,3.584844694487373,0,0
16.397532718119827,11.00771278271333,4,4.232817835932672,1,0.0,2.856328398357018,0,0
115.7628561528927,20.157426090402772,1,0.2022613462917667,2,0.0,4.760145007427846,0,0
34.2807290468021,20.307399302356867,8,2.662302939665587,1,0.0,3.563336895516977,0,0
72.87626295557288,12.590185073449033,3,1.1568269790630232,5,0.0,4.302391571425448,0,0
29.218720995198762,10.597738441986264,2,1.703801718550913,5,0.0,3.4084616328251447,0,0
31.179348664161928,8.53681628779622,2,1.910447483230757,1,0.0,3.471324900966667,0,0
84.1565819577594,16.08346277024629,4,1.0303638547468068,3,0.0,4.44449170250958,0,0
97.15119718486375,11.754573049904211,4,0.4322487376262773,3,0.0,4.586509118150514,0,0
25.01752450181978,14.0631390934426,7,5.2356945910276265,3,0.0,3.2587703302732516,0,0
29.20510971274205,13.041902732355727,5,3.8458862746339806,3,0.0,3.408011105854992,0,0
1.7053769928918965,5.136710299917327,6,0.003217623303075087,3,0.0,0.9952412714939323,1,0
97.57349871303201,13.645575574605562,9,4.738136251066914,3,0.0,4.5908024497520215,0,0
18.385284366564466,16.733658694240123,6,1.7588054103289543,4,0.0,2.9645142404279605,0,0
186.64853198210918,19.175734092422857,4,8.143625280404793,3,0.0,5.234570702380214,0,0
4.463887134224664,15.159320167482846,6,3.71744704246683,4,0.0,1.6981604658005087,0,0
193.41212082974454,19.09708903493748,4,3.0646880413197413,4,0.0,5.269980240029907,0,0
9.766009881197293,13.883309203093757,2,0.26865208482207265,3,0.0,2.3763939379534373,0,0
18.064245297964288,12.434929140369837,9,1.9449644108021187,4,0.0,2.9478146067910993,0,0
112.72152936740325,12.642656622335757,8,1.077557014174497,2,0.0,4.733752735227395,0,0
69.5508844864037,9.572518833863773,4,0.39962203975205407,1,0.0,4.256334215235171,0,0
4.247795249171184,13.854210718967849,5,4.575888079292115,1,0.0,1.6578080358599474,0,0
98.9685259238518,13.271032703285844,4,5.03558238184464,1,0.0,4.60485539568534,0,0
8.355880520494448,19.037134845744674,2,3.2103494539825275,3,0.0,2.236005078278532,0,0
82.90937348668062,18.76189994077393,3,0.730638494872736,3,0.0,4.429737329362394,0,0
64.29181823897217,10.517428836133334,4,0.3051157327487976,1,0.0,4.178866733470175,0,0
11.252792555119296,10.209877036111552,1,2.7638043874512634,3,0.0,2.5057538746941717,0,0
29.894053679777286,16.304914878382505,5,0.5381139794296577,4,0.0,3.4305637278375585,0,0
42.18567781930715,13.218260613908944,3,0.8796378444336014,5,0.0,3.765508908320712,0,0
142.12971527639203,12.276015199120748,5,2.7176745412181162,3,0.0,4.963751318928389,0,0
56.42529664908359,12.987652635943556,4,1.7596118546216337,4,0.0,4.050484914414385,0,0
41.70643356748471,13.149241062779526,7,0.18100895606909875,3,0.0,3.754349577912886,0,0
2.1234049223217104,15.484214952861453,8,1.0647526241105578,5,0.0,1.1389237280202003,0,0
46.19269596092496,13.00510630366987,7,0.3973606375079413,1,0.0,3.854239134026448,0,0
78.34544022810765,17.014404436639257,1,1.3971544994887484,5,0.0,4.373810981277285,0,0
12.098013849627499,10.542278745305849,3,1.912020509055639,3,0.0,2.572460604180209,0,0
105.97761726074084,16.02613756554367,5,1.5922317652245421,4,0.0,4.6726196281007235,0,0
42.98398992553327,12.502439867172344,4,6.792676072555417,1,0.0,3.7838257023744206,0,0
13.28512498118268,15.845322852141686,5,4.348489693077923,4,0.0,2.6592187847647066,0,0
39.28287692990296,14.789473848938764,5,3.885689891067771,2,0.0,3.6959264885844223,0,0
27.212857134677503,13.446658871934488,4,0.11619320603946613,5,0.0,3.339777800802656,0,0
151.51867706575032,17.62537294158861,5,5.45809741398059,4,0.0,5.027287061110612,0,0
3.228328516165735,15.828899247797374,6,0.31435448060581467,3,0.0,1.441806765123299,0,0
47.52020097956864,12.847748806594886,2,0.6743419835436654,4,0.0,3.8819802262677783,0,0
34.94574108006709,19.759816165714522,5,0.9420419411554084,5,0.0,3.582010609279005,0,0
8.299375519972731,16.174097330200112,2,0.3559832538585372,4,0.0,2.2299472495146273,0,0
15.353731451138605,14.56961946651253,2,7.466279224270176,1,0.0,2.794456094615514,0,0
36.98394193886335,7.708042971708556,3,0.12989085587874766,3,0.0,3.637163489857833,0,0
13.275651870097747,20.3689002945951,4,1.1599353156383587,5,0.0,2.6585554196551615,0,0
155.63993625021027,3.9166119737090614,4,3.9585115933182906,5,0.0,5.053949771799292,1,0
2.9762592875712124,9.89585900977904,4,0.16330408979377461,1,0.0,1.3803414998398753,0,0
38.7549950983086,15.57590090345761,9,2.603696304911528,5,0.0,3.682735496055957,0,0
12.379522907239858,17.54737063795434,7,0.44854313677345414,1,0.0,2.5937253969073897,0,0
64.94400171862972,15.803081668745063,4,0.16033073457013028,5,0.0,4.188805923072883,0,0
148.68438967534655,12.238901452596785,7,0.18053374345836326,2,0.0,5.008529008602523,0,0
25.050666814265384,17.18008583707669,8,2.3508572721977328,3,0.0,3.2600433653483645,0,0
134.0785011432452,15.314252460750062,6,0.41493305985862017,1,0.0,4.905856099388624,0,0
18.514760365294162,15.620960102196582,6,1.0577092149619818,1,0.0,2.97117112104369,0,0
21.895966579705824,15.783355500916986,6,0.04092585070708436,5,0.0,3.1309607631565757,0,0
23.184282527364854,14.485844256798183,4,1.4139161631820383,1,0.0,3.1857029398173227,0,0
1.9868503306108904,11.34763130469845,6,2.1000086710248693,1,0.0,1.0942194310521944,0,0
163.9552588329341,19.403975622910064,3,1.341164255445714,4,0.0,5.105674278542165,0,0
100.71854133244184,12.531910325473493,6,1.4626936969080881,3,0.0,4.622209600423985,0,0
86.73651739398308,15.623401066771596,6,2.4543527819992788,4,0.0,4.474338202609106,0,0
41.628771480065666,18.640193715625635,3,0.46636548984950094,5,0.0,3.7525294121602637,0,0
18.185202687856584,14.460959467888074,5,1.5037518945110189,2,0.0,2.9541392885561426,0,0
0.1831505994527427,9.531432955181549,8,0.14212273516693683,2,0.0,0.16818087989707378,0,0
112.18445618418788,14.890864250403858,0,2.352626043668073,2,0.0,4.729018843480278,0,0
9.348062598870822,16.466655905884473,11,0.17844544033765072,5,0.0,2.336799313674525,0,1
158.46985023009577,16.61742276238487,2,3.1824207837429412,5,0.0,5.071854877586528,0,0
160.68324676437612,13.51742786348066,4,0.3556572731768134,3,0.0,5.085639154316152,0,0
2.3781924878204275,5.802102057321276,3,0.16247529203654046,2,0.0,1.217340799539069,1,0
6.707996070995724,7.35518237926431,6,0.6594155310649651,2,0.0,2.0422582408212846,0,0
19.79619603634866,12.149421032474807,10,0.8353802442922712,3,0.0,3.0347700871143086,0,0
104.86013336471662,17.153166626544014,5,5.879772237917864,2,0.0,4.662118726250667,0,0
14.962154537418511,16.067301063297805,3,1.9140429571744995,2,0.0,2.770220578989366,0,0
26.41409874413363,10.409362458899784,7,0.21802736784274113,4,0.0,3.311057433762782,0,0
245.28637202654107,23.0,18,0.3591743103603717,5,1.0,5.506494972806167,1,1
0.48738549272308984,15.69834038418858,2,4.877505392410823,2,0.0,0.39701987579260356,0,0
34.444729832738915,14.027698884174857,6,1.567131253415587,3,0.0,3.567974577123578,0,0
116.59811810955894,19.07845305039937,3,0.3491618491558223,3,0.0,4.767273032866749,0,0
44.608043986173215,11.778907647947314,6,1.6150880403030345,1,0.0,3.8200841041686773,0,0
70.10852299249541,8.477715930212014,2,0.6681673982947636,1,0.0,4.264207202937135,0,0
114.9358737800473,10.17967084745669,5,0.22254337484587206,2,0.0,4.753037226008369,0,0
39.98601050856734,19.113940829806687,2,0.2819430317103434,5,0.0,3.7132308013718043,0,0
24.56503461119536,22.21677536502428,8,0.21953236873312543,3,0.0,3.241225582381833,1,0
64.74802814583421,13.35776156199281,4,3.417715384470031,2,0.0,4.185829680430733,0,0
58.080682232999415,3.1101834360322442,3,1.7600858319646597,5,0.0,4.0789040052099015,1,0
54.16515239207629,10.778393319737678,4,0.9177188650999489,5,0.0,4.010331456686044,0,0
49.13246705322381,17.38708443603298,11,0.9883471692825715,1,0.0,3.914668843174876,0,1
26.071771373963387,11.013746590920356,2,0.9627622855338015,3,0.0,3.298491538277462,0,0
46.456340933372935,12.38897084037433,2,1.1216082995116514,4,0.0,3.8598101501292463,0,0
4.8599997869305,18.755224964772626,0,1.6385446550306624,2,0.0,1.7681495672289376,0,0
14.539193520438396,14.426678621468179,6,0.3200209304842619,3,0.0,2.7433654465811186,0,0
38.85868158458977,13.84746172470144,4,0.6166142669617272,3,0.0,3.6853402380858338,0,0
30.839783909849693,14.37383396706541,7,0.4622055140071566,2,0.0,3.4607165742022,0,0
86.24284764176501,11.382632515779587,9,1.9944931502809156,1,0.0,4.468695582269816,0,0
11.744951559076663,9.27907306319852,6,4.916318485617159,1,0.0,2.5451352370422495,0,0
32.06901860632801,7.413954453592235,3,2.4774417915868696,2,0.0,3.498596850300798,0,0
197.48453956678412,15.98306229206204,3,2.628227797115042,1,0.0,5.290711210780518,0,0
26.537890675268887,10.086937402935039,3,1.0266025386176032,3,0.0,3.315562899055294,0,0
38.65111536091182,16.685038664309417,6,0.1266189470443394,2,0.0,3.6801190778469217,0,0
35.25672792049088,0.29100955697789743,7,1.073289803097159,1,0.0,3.5906249618861867,1,0
141.09227017926972,9.668637884526627,3,6.931632811702195,3,0.0,4.956476636574008,0,0
18.134558806708508,18.61999024216647,5,0.5546460139329077,2,0.0,2.9514960617374597,0,0
18.828006315827547,13.813500939141324,1,0.12346036153188994,2,0.0,2.9870953986890183,0,0
36.842104634789955,16.47362886297654,9,0.17467090166344904,4,0.0,3.633422361949612,0,0
79.8653645015981,8.818965517331517,6,0.989553685011055,5,0.0,4.3927856050938665,0,0
29.342106461394817,19.61726512797981,5,1.673011022899999,2,0.0,3.4125364000335683,0,0
54.48329615463392,13.697315709371747,3,4.39204930446297,4,0.0,4.016082005264996,0,0
0.31997382229143656,15.608791299649406,3,2.343244898516994,2,0.0,0.2776119048042342,0,0
24.48772121701424,8.454042317235027,6,1.0869791333893501,1,0.0,3.2381968152945597,0,0
135.23769786089358,14.006623422487804,8,0.43667237812175363,2,0.0,4.91440113853766,0,0
5.111409867466144,8.807584385251369,3,1.2023876544961443,3,0.0,1.8101574941048522,0,0
12.084211585809953,16.942620574565474,4,0.7758656268340817,5,0.0,2.5714062808851836,0,0
45.72631026716765,17.62047673267756,5,5.105610843737622,5,0.0,3.8443073950494204,0,0
16.49213629493792,12.591649010184476,5,2.3985575975391025,2,0.0,2.8617514253644707,0,0
79.49856251882193,14.077035869404503,6,4.4918875458502665,5,0.0,4.388239327356037,0,0
218.2137734110084,22.48397426338044,3,1.4925509804132338,4,0.0,5.390047388004066,1,0
9.910220010425551,11.32626787740492,5,0.4319258973612095,1,0.0,2.3896999655834965,0,0
4.085258429183495,13.287906839744647,8,1.2791134650160887,5,0.0,1.6263458500741301,0,0
46.79313638308699,15.346849181682444,12,1.486663169152658,2,0.0,3.866882038875347,0,1
45.40657918510815,10.92416034930083,2,4.285318592763638,5,0.0,3.8374412419630666,0,0
25.9349833359115,11.99296895532112,5,1.0864104081620882,3,0.0,3.2934259374544332,0,0
323.91990618902145,0.0,15,1.0198208105191087,1,1.0,5.783578709462477,1,1
136.9727786285637,7.691081455471512,8,1.4327266621529555,3,0.0,4.927056409384863,0,0
47.02001603503519,14.312310855583958,2,1.4359554730322066,4,0.0,3.8716179247171496,0,0
4.1725263553103655,13.15666112538168,4,0.40416321188971593,3,0.0,1.6433612258996628,0,0
87.4028904572959,8.464563924016616,5,4.184377225575441,3,0.0,4.481904666589769,0,0
14.313721502060838,14.41653355208536,5,2.7243845391269828,3,0.0,2.7287492566865206,0,0
39.31603883231449,13.260492975018938,8,1.4640794064436486,3,0.0,3.696749375690761,0,0
28.946995891431314,11.234660555348894,2,0.8524093206372008,3,0.0,3.3994290154048303,0,0
95.37103339422808,15.363458396992886,6,7.679446102597794,2,0.0,4.568205672999935,0,0
14.724407226616776,19.56416990022378,2,0.20176957861284664,4,0.0,2.7552141056353965,0,0
1.6533456674992855,12.910292396276514,8,1.6243764169205972,5,0.0,0.9758213597323846,0,0
11.866112086381,14.867165110417973,3,2.5426404009216563,3,0.0,2.5545968847790124,0,0
48.27046901619814,11.987345923814573,7,2.7053550019970696,2,0.0,3.8973248958163915,0,0
63.69615025735597,13.653815357277589,6,5.936378000344641,1,0.0,4.169701698304673,0,0
25.77394953237353,14.365920023910274,2,7.458360214348902,4,0.0,3.287429382412857,0,0
61.44692688281089,14.991385127607298,5,1.0728999261009937,2,0.0,4.134317026118352,0,0
35.109691322508205,5.467523129127557,5,1.2445987879095337,5,0.0,3.586561286997726,1,0
9.093085252463617,10.542293178657122,12,0.22550258758679495,3,0.0,2.3118505609131743,0,1
17.35113893730985,12.901425002534811,5,0.00496697698351379,3,0.0,2.909691640002806,0,0
42.14007935006194,10.892904363251759,7,0.5062290176713107,5,0.0,3.764452480320977,0,0
4.699103652250052,13.064481586746526,6,0.4279625997453187,2,0.0,1.7403089084835803,0,0
3.690706552196081,12.666479777569338,6,2.5963567746659546,4,0.0,1.5455832218995746,0,0
67.07485617017291,19.693059684262643,6,0.004925977385068374,4,0.0,4.220607925743385,0,0
12.668387698482153,14.874873064565952,3,0.14538340717687304,3,0.0,2.615085699265018,0,0
33.9488609616996,14.934380325046305,6,2.02798460715546,5,0.0,3.5538858776394266,0,0
52.138040797628314,14.592229655563258,6,2.5111285789201627,1,0.0,3.9728930709585173,0,0
20.94770327992616,19.996048272934196,6,1.706074784427914,2,0.0,3.0886624998747148,0,0
96.40256107544629,17.179096153841343,7,1.411148861234891,1,0.0,4.578852504711897,0,0
26.482715304569137,13.701629291967695,4,2.9868950127853537,5,0.0,3.3135572726826807,0,0
99.42647858291113,18.75690584502314,7,0.08743452585928295,2,0.0,4.6094259033922365,0,0
5.771306646551917,16.01029909748575,2,1.4851625964120942,2,0.0,1.9126940737001392,0,0
33.89104712767745,12.797302558225269,3,0.1929495197896097,2,0.0,3.5522302670062045,0,0
72.38365643934405,18.59236346558973,6,0.9698629447109531,5,0.0,4.295701246512977,0,0
64.15787249398727,2.184706058397502,4,0.38219830094571644,2,0.0,4.176813132709511,1,0
61.31601122250381,6.6075595504458535,9,6.254925356124448,3,0.0,4.132218394740413,0,0
20.3270317391417,17.864558643444195,4,0.2515104045382352,4,0.0,3.059975363828429,0,0
23.66476652788393,6.081622896589887,5,0.2576569634632249,4,0.0,3.205375768915539,0,0
23.994366184364566,15.389453614064498,9,0.20883136125672508,1,0.0,3.218650446847065,0,0
71.5196376538432,10.978004467464203,5,4.088185191478257,5,0.0,4.283857389374488,0,0
129.08476458686152,18.456937386970417,6,3.62553673477347,2,0.0,4.8681862732564865,0,0
43.56453442039596,14.922166347402918,12,0.8362838851587503,2,0.0,3.7969383503250556,0,1
12.722513987642767,17.149105172491655,7,0.25112375996127456,5,0.0,2.6190378407631414,0,0
9.7206571640629,8.318792879717222,8,0.9789163286903565,3,0.0,2.372172456381535,0,0
30.728263731820928,8.300115312738352,6,5.301744815779144,4,0.0,3.4572078840166243,0,0
350.6943562568959,23.0,14,0.10310405403363651,3,1.0,5.862762492313638,1,1
137.3946089939274,8.342147954534717,2,6.623014771875074,3,0.0,4.930109090068891,0,0
19.6736613271068,16.09833873219046,4,1.8239808104850794,3,0.0,3.028860490426876,0,0
29.36584538182011,8.811342814537113,7,3.6674462631757723,5,0.0,3.4133184696278964,0,0
147.27857917283345,15.437943759095432,2,0.2879670954917588,3,0.0,4.999092796181278,0,0
117.16082225797155,12.229131721871298,2,0.7482001082554254,3,0.0,4.772046597051075,0,0
0.5887836307241012,16.421618019050985,4,0.8913942255225081,1,0.0,0.4629687113378339,0,0
53.713328469243805,13.117736238930744,3,1.977899451472482,3,0.0,4.002107344632096,0,0
76.03978863268138,10.736849099325712,3,2.267272667467365,1,0.0,4.344322023881244,0,0
89.56936153662441,15.204004935673902,4,3.030832219975823,3,0.0,4.506115982970649,0,0
94.34916819182006,11.483201572118706,5,0.5820967000172045,3,0.0,4.557545608272876,0,0
2.577456346178432,6.229717714250374,3,0.21427160329123043,3,0.0,1.2746520300479351,0,0
75.82596478962243,15.602566553359347,10,2.0505644050458147,4,0.0,4.341542666214589,0,0
3.5959692224530633,15.91035527821202,6,1.4399172866562004,5,0.0,1.5251796633698884,0,0
36.35961418969821,18.044388022347963,6,0.15066212190977138,3,0.0,3.6205902864791137,0,0
20.48610821986137,14.064826397936207,5,2.9714325059901863,5,0.0,3.0674065969933424,0,0
109.26814264601299,14.206871539252749,4,4.044763290709865,1,0.0,4.702915059936094,0,0
0.9138090203248618,17.52958835915992,8,1.3804468945152129,2,0.0,0.6490955076578336,0,0
99.6777349242374,17.754284268239758,9,5.266298881195695,5,0.0,4.6119246722412655,0,0
177.40357579350032,11.367298903451584,5,1.5240404375895311,2,0.0,5.184048263630577,0,0
5.49686250203277,19.12495461409192,12,0.16261738847672813,5,0.0,1.8713193683733507,0,1
10.03294101183558,21.430363506598663,4,3.346829656832569,1,0.0,2.400885435243037,0,0
17.186303907754372,14.057527984977064,4,3.1103015010987245,4,0.0,2.900668778247034,0,0
70.08333826570771,18.1147948635596,7,0.5195593563570808,4,0.0,4.263852967092296,0,0
109.11259562007574,15.585467825869404,5,4.693723763713897,2,0.0,4.701503438820832,0,0
36.587889876522546,21.3145010497673,5,0.9325449675524355,5,0.0,3.62668192076561,0,0
124.60460599570233,0.0,22,0.0037819646312825445,2,1.0,4.833138925302005,1,1
2.279691033528055,15.257157261914829,4,3.322033623983533,3,0.0,1.1877492208641223,0,0
4.521269384171654,17.391715013421127,8,2.3545158209983694,4,0.0,1.7086077947527107,0,0
81.13636947089958,15.731401610079896,7,3.2668238742605946,5,0.0,4.408380908268659,0,0
95.61637658070381,9.019397696159658,5,1.7910189253465665,4,0.0,4.570748256670867,0,0
143.8544517946248,21.55050048250402,7,3.5908930471005416,5,0.0,4.975729457568593,0,0
65.2184468947754,11.553227513192807,5,5.517665021912281,4,0.0,4.192959078125776,0,0
83.79250179324124,14.741586625871046,6,0.6681054850834167,1,0.0,4.440207116638867,0,0
13.838063272071475,10.400568113458927,4,3.25545401416635,1,0.0,2.6971957219496074,0,0
141.48190680315363,14.283459988220546,7,3.6048883331630757,4,0.0,4.959215021844927,0,0
22.142639809327815,13.884733593645507,8,0.7424282025927277,5,0.0,3.1416767951780047,0,0
27.26527999652429,11.643283801209414,0,13.00234368353592,1,0.0,3.341634196199692,0,0
20.331137802694858,15.14509334710977,5,2.9983970940767817,3,0.0,3.06016787389672,0,0
28.839245065733042,7.107815882835075,1,1.3304122004484653,5,0.0,3.3958244756097957,0,0
23.285212129259335,5.225408294964506,6,0.058929899836693306,4,0.0,3.1898676107506776,1,0
46.24747976592281,13.922726782912658,4,0.7918192086397123,4,0.0,3.855399314229867,0,0
56.67921226890091,11.8605827088532,4,3.16774418813673,2,0.0,4.054896835964244,0,0
6.796863579916186,14.248716919249151,6,2.877476315021771,4,0.0,2.0537215476906456,0,0
44.016550681796076,16.2591050572566,7,0.5466628922848655,3,0.0,3.8070302150798816,0,0
78.06367665995838,19.681084341069848,3,2.1436234743998335,1,0.0,4.3702535614666935,0,0
3.481220362865055,10.293946980881007,4,2.9095684840953937,3,0.0,1.4998954117573249,0,0
12.990257845869701,12.498370214064153,8,1.0394210053769546,2,0.0,2.6383612192344725,0,0
2.9345764110159758,15.930851042224552,2,1.2762781191468997,5,0.0,1.3698032295734082,0,0
14.24645658403203,12.332833395446633,3,1.6205695211819067,3,0.0,2.724347120909341,0,0
82.28098766509943,12.30625366728289,6,1.4586745756703632,2,0.0,4.422220283807708,0,0
